obs_id,location,cohort,age,dose,weight
28587,3610,2019,5,2,1
28588,3610,2020,5,2,1
28589,3610,2021,5,2,1
28590,3610,2022,5,2,1
28591,3611,2013,5,2,1
28592,3611,2014,5,2,1
28593,3611,2015,5,2,1
28594,3611,2016,5,2,1
28595,3611,2017,5,2,1
28596,3611,2018,5,2,1
28597,3611,2019,5,2,1
28598,3611,2020,5,2,1
28599,3611,2021,5,2,1
28600,3611,2022,5,2,1
28601,3612,2013,5,2,1
28602,3612,2014,5,2,1
28603,3612,2015,5,2,1
28604,3612,2016,5,2,1
28605,3612,2017,5,2,1
28606,3612,2018,5,2,1
28607,3612,2019,5,2,1
28608,3612,2020,5,2,1
28609,3612,2021,5,2,1
28610,3612,2022,5,2,1
28611,3613,2013,5,2,1
28612,3613,2014,5,2,1
28613,3613,2015,5,2,1
28614,3613,2016,5,2,1
28615,3613,2017,5,2,1
28616,3613,2018,5,2,1
28617,3613,2019,5,2,1
28618,3613,2020,5,2,1
28619,3613,2021,5,2,1
28620,3613,2022,5,2,1
28621,3614,2013,5,2,1
28622,3614,2014,5,2,1
28623,3614,2015,5,2,1
28624,3614,2016,5,2,1
28625,3614,2017,5,2,1
28626,3614,2018,5,2,1
28627,3614,2019,5,2,1
28628,3614,2020,5,2,1
28629,3614,2021,5,2,1
28630,3614,2022,5,2,1
28631,3615,2021,5,2,1
28632,3615,2022,5,2,1
28633,3616,2013,5,2,1
28634,3616,2014,5,2,1
28635,3616,2015,5,2,1
28636,3616,2016,5,2,1
28637,3616,2017,5,2,1
28638,3616,2018,5,2,1
28639,3616,2019,5,2,1
28640,3616,2020,5,2,1
28641,3616,2021,5,2,1
28642,3616,2022,5,2,1
28643,3617,2013,5,2,1
28644,3618,2013,5,2,1
28645,3618,2014,5,2,1
28646,3618,2015,5,2,1
28647,3618,2016,5,2,1
28648,3618,2017,5,2,1
28649,3618,2018,5,2,1
28650,3618,2019,5,2,1
28651,3618,2020,5,2,1
28652,3618,2021,5,2,1
28653,3618,2022,5,2,1
28654,3619,2013,5,2,1
28655,3619,2014,5,2,1
28656,3619,2015,5,2,1
28657,3619,2016,5,2,1
28658,3619,2017,5,2,1
28659,3619,2018,5,2,1
28660,3619,2019,5,2,1
28661,3619,2020,5,2,1
28662,3619,2021,5,2,1
28663,3619,2022,5,2,1
28664,3620,2018,5,2,1
28665,3620,2019,5,2,1
28666,3620,2020,5,2,1
28667,3620,2021,5,2,1
28668,3620,2022,5,2,1
28669,3621,2013,5,2,1
28670,3621,2014,5,2,1
28671,3621,2015,5,2,1
28672,3621,2016,5,2,1
28673,3621,2017,5,2,1
28674,3621,2018,5,2,1
28675,3621,2019,5,2,1
28676,3621,2020,5,2,1
28677,3621,2021,5,2,1
28678,3621,2022,5,2,1
28679,3622,2013,5,2,1
28680,3622,2014,5,2,1
28681,3622,2015,5,2,1
28682,3622,2016,5,2,1
28683,3622,2017,5,2,1
28684,3622,2018,5,2,1
28685,3622,2019,5,2,1
28686,3622,2020,5,2,1
28687,3622,2021,5,2,1
28688,3622,2022,5,2,1
28689,3623,2013,5,2,1
28690,3623,2014,5,2,1
28691,3623,2015,5,2,1
28692,3623,2016,5,2,1
28693,3623,2017,5,2,1
28694,3623,2018,5,2,1
28695,3623,2019,5,2,1
28696,3623,2020,5,2,1
28697,3623,2021,5,2,1
28698,3623,2022,5,2,1
28699,3624,2013,5,2,1
28700,3624,2014,5,2,1
28701,3624,2015,5,2,1
28702,3624,2016,5,2,1
28703,3624,2017,5,2,1
28704,3624,2018,5,2,1
28705,3624,2019,5,2,1
28706,3624,2020,5,2,1
28707,3624,2021,5,2,1
28708,3624,2022,5,2,1
28709,3625,2013,5,2,1
28710,3625,2014,5,2,1
28711,3625,2015,5,2,1
28712,3625,2016,5,2,1
28713,3625,2017,5,2,1
28714,3625,2018,5,2,1
28715,3625,2019,5,2,1
28716,3625,2020,5,2,1
28717,3625,2021,5,2,1
28718,3625,2022,5,2,1
28719,3626,2013,5,2,1
28720,3626,2014,5,2,1
28721,3626,2015,5,2,1
28722,3626,2016,5,2,1
28723,3626,2017,5,2,1
28724,3626,2018,5,2,1
28725,3626,2019,5,2,1
28726,3626,2020,5,2,1
28727,3626,2021,5,2,1
28728,3626,2022,5,2,1
28729,3627,2013,5,2,1
28730,3627,2014,5,2,1
28731,3627,2015,5,2,1
28732,3627,2016,5,2,1
28733,3627,2017,5,2,1
28734,3627,2018,5,2,1
28735,3627,2019,5,2,1
28736,3627,2020,5,2,1
28737,3627,2021,5,2,1
28738,3627,2022,5,2,1
28739,3628,2013,5,2,1
28740,3628,2014,5,2,1
28741,3628,2015,5,2,1
28742,3628,2016,5,2,1
28743,3628,2017,5,2,1
28744,3628,2018,5,2,1
28745,3628,2019,5,2,1
28746,3628,2020,5,2,1
28747,3628,2021,5,2,1
28748,3628,2022,5,2,1
28749,3629,2013,5,2,1
28750,3629,2014,5,2,1
28751,3629,2015,5,2,1
28752,3629,2016,5,2,1
28753,3629,2017,5,2,1
28754,3629,2018,5,2,1
28755,3629,2019,5,2,1
28756,3629,2020,5,2,1
28757,3629,2021,5,2,1
28758,3629,2022,5,2,1
28759,3630,2022,5,2,1
28760,3631,2013,5,2,1
28761,3631,2014,5,2,1
28762,3631,2015,5,2,1
28763,3631,2016,5,2,1
28764,3631,2017,5,2,1
28765,3631,2018,5,2,1
28766,3631,2019,5,2,1
28767,3631,2020,5,2,1
28768,3631,2021,5,2,1
28769,3631,2022,5,2,1
28770,3632,2013,5,2,1
28771,3632,2014,5,2,1
28772,3632,2015,5,2,1
28773,3632,2016,5,2,1
28774,3632,2017,5,2,1
28775,3632,2018,5,2,1
28776,3632,2019,5,2,1
28777,3632,2020,5,2,1
28778,3632,2021,5,2,1
28779,3633,2021,5,2,1
28780,3633,2022,5,2,1
28781,3634,2019,5,2,1
28782,3634,2020,5,2,1
28783,3634,2021,5,2,1
28784,3634,2022,5,2,1
28785,3635,2014,5,2,1
28786,3635,2015,5,2,1
28787,3635,2016,5,2,1
28788,3635,2017,5,2,1
28789,3635,2018,5,2,1
28790,3636,2013,5,2,1
28791,3636,2014,5,2,1
28792,3636,2015,5,2,1
28793,3636,2016,5,2,1
28794,3636,2017,5,2,1
28795,3636,2018,5,2,1
28796,3636,2019,5,2,1
28797,3636,2020,5,2,1
28798,3636,2021,5,2,1
28799,3636,2022,5,2,1
28800,3637,2013,5,2,1
28801,3637,2014,5,2,1
28802,3637,2015,5,2,1
28803,3637,2016,5,2,1
28804,3637,2017,5,2,1
28805,3637,2018,5,2,1
28806,3637,2019,5,2,1
28807,3637,2020,5,2,1
28808,3637,2021,5,2,1
28809,3637,2022,5,2,1
28810,3638,2013,5,2,1
28811,3638,2014,5,2,1
28812,3638,2015,5,2,1
28813,3638,2016,5,2,1
28814,3638,2017,5,2,1
28815,3638,2018,5,2,1
28816,3638,2019,5,2,1
28817,3638,2020,5,2,1
28818,3638,2021,5,2,1
28819,3638,2022,5,2,1
28820,3639,2022,5,2,1
28821,3640,2013,5,2,1
28822,3640,2014,5,2,1
28823,3640,2015,5,2,1
28824,3640,2016,5,2,1
28825,3640,2017,5,2,1
28826,3641,2013,5,2,1
28827,3641,2014,5,2,1
28828,3641,2015,5,2,1
28829,3641,2016,5,2,1
28830,3641,2017,5,2,1
28831,3641,2018,5,2,1
28832,3641,2019,5,2,1
28833,3641,2020,5,2,1
28834,3641,2021,5,2,1
28835,3641,2022,5,2,1
28836,3642,2013,5,2,1
28837,3642,2014,5,2,1
28838,3642,2015,5,2,1
28839,3642,2016,5,2,1
28840,3642,2019,5,2,1
28841,3642,2022,5,2,1
28842,3643,2013,5,2,1
28843,3643,2014,5,2,1
28844,3643,2015,5,2,1
28845,3643,2016,5,2,1
28846,3643,2017,5,2,1
28847,3643,2018,5,2,1
28848,3643,2019,5,2,1
28849,3643,2020,5,2,1
28850,3643,2021,5,2,1
28851,3643,2022,5,2,1
28852,3644,2013,5,2,1
28853,3644,2014,5,2,1
28854,3644,2015,5,2,1
28855,3644,2016,5,2,1
28856,3644,2017,5,2,1
28857,3644,2018,5,2,1
28858,3644,2019,5,2,1
28859,3644,2020,5,2,1
28860,3644,2021,5,2,1
28861,3644,2022,5,2,1
28862,3645,2013,5,2,1
28863,3645,2014,5,2,1
28864,3645,2015,5,2,1
28865,3645,2016,5,2,1
28866,3645,2017,5,2,1
28867,3645,2018,5,2,1
28868,3645,2019,5,2,1
28869,3645,2020,5,2,1
28870,3645,2021,5,2,1
28871,3645,2022,5,2,1
28872,3646,2013,5,2,1
28873,3646,2014,5,2,1
28874,3646,2015,5,2,1
28875,3646,2016,5,2,1
28876,3646,2017,5,2,1
28877,3646,2018,5,2,1
28878,3646,2019,5,2,1
28879,3646,2020,5,2,1
28880,3646,2021,5,2,1
28881,3646,2022,5,2,1
28882,3647,2013,5,2,1
28883,3647,2014,5,2,1
28884,3647,2015,5,2,1
28885,3648,2013,5,2,1
28886,3648,2014,5,2,1
28887,3648,2015,5,2,1
28888,3648,2016,5,2,1
28889,3648,2017,5,2,1
28890,3648,2018,5,2,1
28891,3648,2019,5,2,1
28892,3648,2020,5,2,1
28893,3648,2021,5,2,1
28894,3648,2022,5,2,1
28895,3649,2013,5,2,1
28896,3649,2014,5,2,1
28897,3649,2015,5,2,1
28898,3649,2016,5,2,1
28899,3649,2017,5,2,1
28900,3649,2018,5,2,1
28901,3649,2019,5,2,1
28902,3649,2020,5,2,1
28903,3649,2021,5,2,1
28904,3649,2022,5,2,1
28905,3650,2013,5,2,1
28906,3650,2014,5,2,1
28907,3650,2015,5,2,1
28908,3650,2016,5,2,1
28909,3650,2017,5,2,1
28910,3650,2018,5,2,1
28911,3650,2019,5,2,1
28912,3650,2020,5,2,1
28913,3650,2021,5,2,1
28914,3650,2022,5,2,1
28915,3651,2014,5,2,1
28916,3651,2015,5,2,1
28917,3651,2016,5,2,1
28918,3651,2017,5,2,1
28919,3652,2013,5,2,1
28920,3652,2014,5,2,1
28921,3652,2015,5,2,1
28922,3652,2016,5,2,1
28923,3652,2017,5,2,1
28924,3652,2018,5,2,1
28925,3652,2019,5,2,1
28926,3652,2020,5,2,1
28927,3652,2021,5,2,1
28928,3652,2022,5,2,1
28929,3653,2013,5,2,1
28930,3653,2014,5,2,1
28931,3653,2015,5,2,1
28932,3653,2016,5,2,1
28933,3653,2017,5,2,1
28934,3653,2018,5,2,1
28935,3653,2019,5,2,1
28936,3653,2020,5,2,1
28937,3653,2021,5,2,1
28938,3653,2022,5,2,1
28939,3654,2013,5,2,1
28940,3654,2014,5,2,1
28941,3654,2015,5,2,1
28942,3654,2016,5,2,1
28943,3654,2017,5,2,1
28944,3654,2018,5,2,1
28945,3654,2019,5,2,1
28946,3654,2020,5,2,1
28947,3654,2021,5,2,1
28948,3654,2022,5,2,1
28949,3655,2013,5,2,1
28950,3655,2014,5,2,1
28951,3655,2015,5,2,1
28952,3655,2016,5,2,1
28953,3655,2017,5,2,1
28954,3655,2018,5,2,1
28955,3655,2019,5,2,1
28956,3655,2020,5,2,1
28957,3655,2021,5,2,1
28958,3655,2022,5,2,1
28959,3656,2013,5,2,1
28960,3656,2014,5,2,1
28961,3656,2015,5,2,1
28962,3656,2016,5,2,1
28963,3656,2017,5,2,1
28964,3656,2018,5,2,1
28965,3656,2019,5,2,1
28966,3656,2020,5,2,1
28967,3656,2021,5,2,1
28968,3656,2022,5,2,1
28969,3657,2013,5,2,1
28970,3657,2014,5,2,1
28971,3657,2015,5,2,1
28972,3657,2016,5,2,1
28973,3657,2017,5,2,1
28974,3657,2018,5,2,1
28975,3657,2019,5,2,1
28976,3657,2020,5,2,1
28977,3657,2021,5,2,1
28978,3657,2022,5,2,1
28979,3658,2013,5,2,1
28980,3658,2014,5,2,1
28981,3658,2015,5,2,1
28982,3658,2016,5,2,1
28983,3658,2017,5,2,1
28984,3658,2018,5,2,1
28985,3658,2019,5,2,1
28986,3658,2020,5,2,1
28987,3658,2021,5,2,1
28988,3658,2022,5,2,1
28989,3659,2013,5,2,1
28990,3659,2014,5,2,1
28991,3659,2015,5,2,1
28992,3659,2016,5,2,1
28993,3659,2017,5,2,1
28994,3659,2018,5,2,1
28995,3659,2019,5,2,1
28996,3659,2020,5,2,1
28997,3659,2021,5,2,1
28998,3659,2022,5,2,1
28999,3660,2013,5,2,1
29000,3660,2014,5,2,1
29001,3660,2015,5,2,1
29002,3660,2016,5,2,1
29003,3660,2017,5,2,1
29004,3660,2018,5,2,1
29005,3660,2019,5,2,1
29006,3660,2020,5,2,1
29007,3660,2021,5,2,1
29008,3660,2022,5,2,1
29009,3661,2013,5,2,1
29010,3661,2014,5,2,1
29011,3661,2015,5,2,1
29012,3661,2016,5,2,1
29013,3661,2017,5,2,1
29014,3661,2018,5,2,1
29015,3661,2019,5,2,1
29016,3661,2020,5,2,1
29017,3661,2021,5,2,1
29018,3661,2022,5,2,1
29019,3662,2013,5,2,1
29020,3662,2014,5,2,1
29021,3662,2015,5,2,1
29022,3662,2016,5,2,1
29023,3662,2017,5,2,1
29024,3662,2018,5,2,1
29025,3662,2019,5,2,1
29026,3662,2020,5,2,1
29027,3662,2021,5,2,1
29028,3662,2022,5,2,1
29029,3663,2013,5,2,1
29030,3663,2014,5,2,1
29031,3663,2015,5,2,1
29032,3663,2016,5,2,1
29033,3663,2017,5,2,1
29034,3663,2018,5,2,1
29035,3663,2019,5,2,1
29036,3663,2020,5,2,1
29037,3663,2021,5,2,1
29038,3663,2022,5,2,1
29039,3664,2013,5,2,1
29040,3664,2014,5,2,1
29041,3664,2015,5,2,1
29042,3664,2016,5,2,1
29043,3664,2017,5,2,1
29044,3664,2018,5,2,1
29045,3664,2019,5,2,1
29046,3664,2020,5,2,1
29047,3664,2021,5,2,1
29048,3664,2022,5,2,1
29049,3665,2013,5,2,1
29050,3665,2013,5,2,1
29051,3665,2014,5,2,1
29052,3665,2014,5,2,1
29053,3665,2015,5,2,1
29054,3665,2015,5,2,1
29055,3665,2016,5,2,1
29056,3665,2016,5,2,1
29057,3665,2017,5,2,1
29058,3665,2017,5,2,1
29059,3665,2018,5,2,1
29060,3665,2018,5,2,1
29061,3665,2019,5,2,1
29062,3665,2019,5,2,1
29063,3665,2020,5,2,1
29064,3665,2020,5,2,1
29065,3665,2021,5,2,1
29066,3665,2021,5,2,1
29067,3665,2022,5,2,1
29068,3666,2022,5,2,1
29069,3667,2013,5,2,1
29070,3667,2014,5,2,1
29071,3667,2015,5,2,1
29072,3667,2016,5,2,1
29073,3667,2017,5,2,1
29074,3667,2018,5,2,1
29075,3667,2019,5,2,1
29076,3667,2020,5,2,1
29077,3667,2021,5,2,1
29078,3667,2022,5,2,1
29079,3668,2013,5,2,1
29080,3668,2014,5,2,1
29081,3668,2015,5,2,1
29082,3668,2016,5,2,1
29083,3668,2017,5,2,1
29084,3668,2018,5,2,1
29085,3668,2019,5,2,1
29086,3668,2020,5,2,1
29087,3668,2021,5,2,1
29088,3668,2022,5,2,1
29089,3669,2013,5,2,1
29090,3669,2014,5,2,1
29091,3669,2015,5,2,1
29092,3670,2013,5,2,1
29093,3670,2014,5,2,1
29094,3670,2015,5,2,1
29095,3670,2016,5,2,1
29096,3670,2017,5,2,1
29097,3670,2018,5,2,1
29098,3670,2019,5,2,1
29099,3670,2020,5,2,1
29100,3670,2021,5,2,1
29101,3670,2022,5,2,1
29102,3671,2014,5,2,1
29103,3672,2015,5,2,1
29104,3673,2013,5,2,1
29105,3673,2014,5,2,1
29106,3673,2015,5,2,1
29107,3673,2016,5,2,1
29108,3673,2018,5,2,1
29109,3673,2019,5,2,1
29110,3673,2020,5,2,1
29111,3673,2021,5,2,1
29112,3673,2022,5,2,1
29113,3674,2014,5,2,1
29114,3675,2013,5,2,1
29115,3675,2014,5,2,1
29116,3675,2015,5,2,1
29117,3675,2016,5,2,1
29118,3675,2017,5,2,1
29119,3675,2018,5,2,1
29120,3675,2019,5,2,1
29121,3675,2020,5,2,1
29122,3675,2021,5,2,1
29123,3675,2022,5,2,1
29124,3676,2013,5,2,1
29125,3676,2014,5,2,1
29126,3676,2015,5,2,1
29127,3676,2016,5,2,1
29128,3676,2017,5,2,1
29129,3676,2018,5,2,1
29130,3676,2019,5,2,1
29131,3676,2020,5,2,1
29132,3676,2021,5,2,1
29133,3676,2022,5,2,1
29134,3677,2019,5,2,1
29135,3678,2018,5,2,1
29136,3678,2021,5,2,1
29137,3679,2013,5,2,1
29138,3679,2014,5,2,1
29139,3679,2015,5,2,1
29140,3679,2016,5,2,1
29141,3679,2017,5,2,1
29142,3679,2018,5,2,1
29143,3679,2019,5,2,1
29144,3679,2020,5,2,1
29145,3679,2021,5,2,1
29146,3679,2022,5,2,1
29147,3680,2013,5,2,1
29148,3680,2014,5,2,1
29149,3680,2015,5,2,1
29150,3680,2016,5,2,1
29151,3680,2017,5,2,1
29152,3680,2018,5,2,1
29153,3680,2019,5,2,1
29154,3680,2020,5,2,1
29155,3680,2021,5,2,1
29156,3680,2022,5,2,1
29157,3681,2013,5,2,1
29158,3681,2014,5,2,1
29159,3681,2015,5,2,1
29160,3681,2016,5,2,1
29161,3681,2017,5,2,1
29162,3681,2018,5,2,1
29163,3681,2019,5,2,1
29164,3681,2020,5,2,1
29165,3681,2021,5,2,1
29166,3681,2022,5,2,1
29167,3682,2013,5,2,1
29168,3682,2014,5,2,1
29169,3682,2015,5,2,1
29170,3682,2016,5,2,1
29171,3682,2017,5,2,1
29172,3682,2018,5,2,1
29173,3682,2019,5,2,1
29174,3682,2020,5,2,1
29175,3682,2021,5,2,1
29176,3682,2022,5,2,1
29177,3683,2013,5,2,1
29178,3683,2015,5,2,1
29179,3683,2016,5,2,1
29180,3683,2017,5,2,1
29181,3683,2018,5,2,1
29182,3683,2019,5,2,1
29183,3683,2020,5,2,1
29184,3683,2021,5,2,1
29185,3683,2022,5,2,1
29186,3684,2013,5,2,1
29187,3684,2014,5,2,1
29188,3684,2015,5,2,1
29189,3684,2016,5,2,1
29190,3684,2017,5,2,1
29191,3684,2018,5,2,1
29192,3684,2019,5,2,1
29193,3684,2020,5,2,1
29194,3684,2021,5,2,1
29195,3684,2022,5,2,1
29196,3685,2013,5,2,1
29197,3685,2014,5,2,1
29198,3685,2015,5,2,1
29199,3685,2016,5,2,1
29200,3685,2017,5,2,1
29201,3685,2018,5,2,1
29202,3685,2019,5,2,1
29203,3685,2020,5,2,1
29204,3685,2021,5,2,1
29205,3685,2022,5,2,1
29206,3686,2013,5,2,1
29207,3686,2014,5,2,1
29208,3686,2015,5,2,1
29209,3686,2016,5,2,1
29210,3686,2017,5,2,1
29211,3686,2018,5,2,1
29212,3686,2019,5,2,1
29213,3686,2020,5,2,1
29214,3686,2021,5,2,1
29215,3686,2022,5,2,1
29216,3687,2013,5,2,1
29217,3687,2014,5,2,1
29218,3687,2015,5,2,1
29219,3687,2016,5,2,1
29220,3688,2013,5,2,1
29221,3688,2014,5,2,1
29222,3688,2015,5,2,1
29223,3688,2017,5,2,1
29224,3688,2018,5,2,1
29225,3688,2020,5,2,1
29226,3688,2021,5,2,1
29227,3688,2022,5,2,1
29228,3689,2013,5,2,1
29229,3689,2014,5,2,1
29230,3689,2015,5,2,1
29231,3690,2016,5,2,1
29232,3690,2017,5,2,1
29233,3690,2018,5,2,1
29234,3690,2019,5,2,1
29235,3690,2020,5,2,1
29236,3690,2021,5,2,1
29237,3690,2022,5,2,1
29238,3691,2013,5,2,1
29239,3691,2014,5,2,1
29240,3691,2015,5,2,1
29241,3691,2016,5,2,1
29242,3691,2017,5,2,1
29243,3691,2018,5,2,1
29244,3691,2019,5,2,1
29245,3691,2020,5,2,1
29246,3691,2021,5,2,1
29247,3691,2022,5,2,1
29248,3692,2013,5,2,1
29249,3692,2014,5,2,1
29250,3692,2015,5,2,1
29251,3692,2016,5,2,1
29252,3692,2017,5,2,1
29253,3692,2018,5,2,1
29254,3692,2019,5,2,1
29255,3692,2020,5,2,1
29256,3692,2021,5,2,1
29257,3692,2022,5,2,1
29258,3693,2013,5,2,1
29259,3693,2014,5,2,1
29260,3693,2015,5,2,1
29261,3693,2017,5,2,1
29262,3693,2018,5,2,1
29263,3693,2020,5,2,1
29264,3693,2022,5,2,1
29265,3694,2013,5,2,1
29266,3694,2014,5,2,1
29267,3694,2015,5,2,1
29268,3694,2016,5,2,1
29269,3694,2017,5,2,1
29270,3694,2018,5,2,1
29271,3694,2019,5,2,1
29272,3694,2020,5,2,1
29273,3694,2021,5,2,1
29274,3694,2022,5,2,1
29275,3695,2013,5,2,1
29276,3695,2014,5,2,1
29277,3695,2015,5,2,1
29278,3695,2019,5,2,1
29279,3695,2021,5,2,1
29280,3695,2022,5,2,1
29281,3696,2013,5,2,1
29282,3696,2014,5,2,1
29283,3696,2015,5,2,1
29284,3696,2017,5,2,1
29285,3696,2020,5,2,1
29286,3696,2021,5,2,1
29287,3697,2013,5,2,1
29288,3697,2014,5,2,1
29289,3697,2015,5,2,1
29290,3697,2016,5,2,1
29291,3697,2017,5,2,1
29292,3697,2018,5,2,1
29293,3697,2019,5,2,1
29294,3697,2020,5,2,1
29295,3697,2021,5,2,1
29296,3697,2022,5,2,1
29297,3698,2013,5,2,1
29298,3698,2014,5,2,1
29299,3698,2015,5,2,1
29300,3698,2016,5,2,1
29301,3698,2017,5,2,1
29302,3698,2018,5,2,1
29303,3698,2019,5,2,1
29304,3698,2020,5,2,1
29305,3698,2021,5,2,1
29306,3698,2022,5,2,1
29307,3699,2013,5,2,1
29308,3699,2014,5,2,1
29309,3699,2015,5,2,1
29310,3699,2016,5,2,1
29311,3699,2017,5,2,1
29312,3699,2018,5,2,1
29313,3699,2019,5,2,1
29314,3699,2020,5,2,1
29315,3699,2021,5,2,1
29316,3699,2022,5,2,1
29317,3700,2013,5,2,1
29318,3700,2014,5,2,1
29319,3700,2015,5,2,1
29320,3700,2016,5,2,1
29321,3700,2017,5,2,1
29322,3700,2018,5,2,1
29323,3700,2019,5,2,1
29324,3700,2020,5,2,1
29325,3700,2021,5,2,1
29326,3700,2022,5,2,1
29327,3701,2013,5,2,1
29328,3701,2014,5,2,1
29329,3701,2015,5,2,1
29330,3701,2016,5,2,1
29331,3701,2017,5,2,1
29332,3701,2018,5,2,1
29333,3701,2019,5,2,1
29334,3701,2020,5,2,1
29335,3701,2021,5,2,1
29336,3701,2022,5,2,1
29337,3702,2014,5,2,1
29338,3703,2013,5,2,1
29339,3703,2014,5,2,1
29340,3703,2015,5,2,1
29341,3703,2016,5,2,1
29342,3703,2017,5,2,1
29343,3703,2018,5,2,1
29344,3703,2019,5,2,1
29345,3703,2020,5,2,1
29346,3703,2021,5,2,1
29347,3703,2022,5,2,1
29348,3704,2013,5,2,1
29349,3704,2014,5,2,1
29350,3704,2015,5,2,1
29351,3704,2016,5,2,1
29352,3704,2017,5,2,1
29353,3704,2018,5,2,1
29354,3704,2019,5,2,1
29355,3704,2020,5,2,1
29356,3704,2021,5,2,1
29357,3704,2022,5,2,1
29358,3705,2013,5,2,1
29359,3705,2014,5,2,1
29360,3705,2015,5,2,1
29361,3705,2016,5,2,1
29362,3705,2017,5,2,1
29363,3705,2018,5,2,1
29364,3705,2019,5,2,1
29365,3705,2020,5,2,1
29366,3706,2013,5,2,1
29367,3706,2014,5,2,1
29368,3706,2015,5,2,1
29369,3706,2016,5,2,1
29370,3706,2017,5,2,1
29371,3706,2018,5,2,1
29372,3706,2019,5,2,1
29373,3706,2020,5,2,1
29374,3706,2021,5,2,1
29375,3706,2022,5,2,1
29376,3707,2013,5,2,1
29377,3707,2014,5,2,1
29378,3707,2015,5,2,1
29379,3707,2016,5,2,1
29380,3707,2017,5,2,1
29381,3707,2018,5,2,1
29382,3707,2019,5,2,1
29383,3707,2020,5,2,1
29384,3707,2021,5,2,1
29385,3707,2022,5,2,1
29386,3708,2013,5,2,1
29387,3708,2014,5,2,1
29388,3708,2015,5,2,1
29389,3708,2016,5,2,1
29390,3708,2017,5,2,1
29391,3708,2018,5,2,1
29392,3708,2019,5,2,1
29393,3708,2020,5,2,1
29394,3708,2021,5,2,1
29395,3708,2022,5,2,1
29396,3709,2013,5,2,1
29397,3709,2014,5,2,1
29398,3709,2015,5,2,1
29399,3709,2016,5,2,1
29400,3709,2017,5,2,1
29401,3709,2018,5,2,1
29402,3709,2019,5,2,1
29403,3709,2020,5,2,1
29404,3709,2021,5,2,1
29405,3709,2022,5,2,1
29406,3710,2013,5,2,1
29407,3710,2014,5,2,1
29408,3710,2015,5,2,1
29409,3710,2021,5,2,1
29410,3711,2014,5,2,1
29411,3712,2013,5,2,1
29412,3712,2014,5,2,1
29413,3712,2015,5,2,1
29414,3713,2013,5,2,1
29415,3713,2014,5,2,1
29416,3713,2015,5,2,1
29417,3714,2021,5,2,1
29418,3714,2022,5,2,1
29419,3715,2017,5,2,1
29420,3715,2020,5,2,1
29421,3715,2022,5,2,1
29422,3716,2022,5,2,1
29423,3717,2014,5,2,1
29424,3717,2015,5,2,1
29425,3718,2013,5,2,1
29426,3718,2014,5,2,1
29427,3718,2015,5,2,1
29428,3718,2016,5,2,1
29429,3718,2017,5,2,1
29430,3718,2018,5,2,1
29431,3718,2019,5,2,1
29432,3718,2020,5,2,1
29433,3718,2021,5,2,1
29434,3718,2022,5,2,1
29435,3719,2013,5,2,1
29436,3719,2014,5,2,1
29437,3719,2015,5,2,1
29438,3719,2016,5,2,1
29439,3719,2017,5,2,1
29440,3719,2018,5,2,1
29441,3719,2019,5,2,1
29442,3719,2020,5,2,1
29443,3719,2021,5,2,1
29444,3719,2022,5,2,1
29445,3720,2013,5,2,1
29446,3720,2014,5,2,1
29447,3720,2015,5,2,1
29448,3720,2016,5,2,1
29449,3720,2017,5,2,1
29450,3720,2018,5,2,1
29451,3720,2019,5,2,1
29452,3720,2020,5,2,1
29453,3720,2021,5,2,1
29454,3720,2022,5,2,1
29455,3721,2013,5,2,1
29456,3721,2014,5,2,1
29457,3721,2015,5,2,1
29458,3721,2016,5,2,1
29459,3721,2017,5,2,1
29460,3721,2018,5,2,1
29461,3721,2019,5,2,1
29462,3721,2020,5,2,1
29463,3721,2021,5,2,1
29464,3721,2022,5,2,1
29465,3722,2016,5,2,1
29466,3722,2017,5,2,1
29467,3722,2018,5,2,1
29468,3722,2019,5,2,1
29469,3722,2020,5,2,1
29470,3722,2021,5,2,1
29471,3722,2022,5,2,1
29472,3723,2013,5,2,1
29473,3723,2014,5,2,1
29474,3723,2015,5,2,1
29475,3723,2016,5,2,1
29476,3723,2017,5,2,1
29477,3723,2018,5,2,1
29478,3723,2019,5,2,1
29479,3724,2013,5,2,1
29480,3724,2014,5,2,1
29481,3724,2015,5,2,1
29482,3724,2016,5,2,1
29483,3724,2017,5,2,1
29484,3724,2018,5,2,1
29485,3724,2019,5,2,1
29486,3724,2020,5,2,1
29487,3724,2021,5,2,1
29488,3724,2022,5,2,1
29489,3725,2013,5,2,1
29490,3725,2014,5,2,1
29491,3725,2015,5,2,1
29492,3725,2016,5,2,1
29493,3725,2017,5,2,1
29494,3725,2018,5,2,1
29495,3725,2019,5,2,1
29496,3725,2020,5,2,1
29497,3725,2021,5,2,1
29498,3725,2022,5,2,1
29499,3726,2013,5,2,1
29500,3726,2014,5,2,1
29501,3726,2015,5,2,1
29502,3726,2021,5,2,1
29503,3727,2013,5,2,1
29504,3727,2014,5,2,1
29505,3727,2015,5,2,1
29506,3727,2016,5,2,1
29507,3727,2017,5,2,1
29508,3727,2018,5,2,1
29509,3727,2019,5,2,1
29510,3727,2020,5,2,1
29511,3727,2021,5,2,1
29512,3727,2022,5,2,1
29513,3728,2013,5,2,1
29514,3728,2014,5,2,1
29515,3728,2015,5,2,1
29516,3728,2016,5,2,1
29517,3728,2017,5,2,1
29518,3728,2018,5,2,1
