obs_id,school_id,school_name,county_name,year,county_loc_id,school_loc_id,location,cohort,age,dose,weight
9586,6276,wingland elementary,Kern,2019,16,1256,1256,2019,5,2,1
9587,6276,wingland elementary,Kern,2020,16,1256,1256,2020,5,2,1
9588,6276,wingland elementary,Kern,2021,16,1256,1256,2021,5,2,1
9589,6276,wingland elementary,Kern,2022,16,1256,1256,2022,5,2,1
9590,6280,wonderful college prep academy - delano,Kern,2017,16,1257,1257,2017,5,2,1
9591,6280,wonderful college prep academy,Kern,2018,16,1257,1257,2018,5,2,1
9592,6280,wonderful college prep academy,Kern,2019,16,1257,1257,2019,5,2,1
9593,6280,wonderful college prep academy,Kern,2020,16,1257,1257,2020,5,2,1
9594,6280,wonderful college prep academy,Kern,2021,16,1257,1257,2021,5,2,1
9595,6280,wonderful college prep academy,Kern,2022,16,1257,1257,2022,5,2,1
9596,6281,wonderful college prep academy - lost hills,Kern,2017,16,1258,1258,2017,5,2,1
9597,6281,wonderful college prep academy lost hills,Kern,2018,16,1258,1258,2018,5,2,1
9598,6281,wonderful college prep academy - lost hills,Kern,2019,16,1258,1258,2019,5,2,1
9599,6281,wonderful college prep academy - lost hills,Kern,2020,16,1258,1258,2020,5,2,1
9600,6281,wonderful college prep academy - lost hills,Kern,2021,16,1258,1258,2021,5,2,1
9601,6281,wonderful college prep academy - lost hills,Kern,2022,16,1258,1258,2022,5,2,1
9602,6283,woodrow w. wallace elementary,Kern,2013,16,1259,1259,2013,5,2,1
9603,6283,woodrow w. wallace elementary,Kern,2014,16,1259,1259,2014,5,2,1
9604,6283,woodrow w. wallace elementary,Kern,2015,16,1259,1259,2015,5,2,1
9605,6283,woodrow w. wallace elementary,Kern,2016,16,1259,1259,2016,5,2,1
9606,6283,woodrow w. wallace elementary,Kern,2017,16,1259,1259,2017,5,2,1
9607,6283,woodrow w. wallace elementary,Kern,2018,16,1259,1259,2018,5,2,1
9608,6283,woodrow w. wallace elementary,Kern,2019,16,1259,1259,2019,5,2,1
9609,6283,woodrow w. wallace elementary,Kern,2020,16,1259,1259,2020,5,2,1
9610,6283,woodrow w. wallace elementary,Kern,2021,16,1259,1259,2021,5,2,1
9611,6283,woodrow w. wallace elementary,Kern,2022,16,1259,1259,2022,5,2,1
9612,6286,zephyr lane elementary,Kern,2014,16,1260,1260,2014,5,2,1
9613,6286,zephyr lane elementary,Kern,2015,16,1260,1260,2015,5,2,1
9614,6286,zephyr lane elementary,Kern,2017,16,1260,1260,2017,5,2,1
9615,6286,zephyr lane elementary,Kern,2018,16,1260,1260,2018,5,2,1
9616,6286,zephyr lane elementary,Kern,2019,16,1260,1260,2019,5,2,1
9617,6286,zephyr lane elementary,Kern,2020,16,1260,1260,2020,5,2,1
9618,6286,zephyr lane elementary,Kern,2021,16,1260,1260,2021,5,2,1
9619,6286,zephyr lane elementary,Kern,2022,16,1260,1260,2022,5,2,1
9620,6288,akers elementary,Kings,2013,17,1263,1263,2013,5,2,1
9621,6288,akers elementary,Kings,2014,17,1263,1263,2014,5,2,1
9622,6288,akers elementary,Kings,2015,17,1263,1263,2015,5,2,1
9623,6288,akers elementary,Kings,2016,17,1263,1263,2016,5,2,1
9624,6288,akers elementary,Kings,2017,17,1263,1263,2017,5,2,1
9625,6288,akers elementary,Kings,2018,17,1263,1263,2018,5,2,1
9626,6288,akers elementary,Kings,2019,17,1263,1263,2019,5,2,1
9627,6288,akers elementary,Kings,2020,17,1263,1263,2020,5,2,1
9628,6288,akers elementary,Kings,2021,17,1263,1263,2021,5,2,1
9629,6288,akers elementary,Kings,2022,17,1263,1263,2022,5,2,1
9630,6290,armona elementary,Kings,2013,17,1264,1264,2013,5,2,1
9631,6290,armona elementary,Kings,2014,17,1264,1264,2014,5,2,1
9632,6290,armona elementary,Kings,2015,17,1264,1264,2015,5,2,1
9633,6290,armona elementary,Kings,2016,17,1264,1264,2016,5,2,1
9634,6290,armona elementary,Kings,2017,17,1264,1264,2017,5,2,1
9635,6290,armona elementary,Kings,2018,17,1264,1264,2018,5,2,1
9636,6290,armona elementary,Kings,2019,17,1264,1264,2019,5,2,1
9637,6290,armona elementary,Kings,2020,17,1264,1264,2020,5,2,1
9638,6290,armona elementary,Kings,2021,17,1264,1264,2021,5,2,1
9639,6290,armona elementary,Kings,2022,17,1264,1264,2022,5,2,1
9640,6293,avenal elementary,Kings,2013,17,1265,1265,2013,5,2,1
9641,6293,avenal elementary,Kings,2014,17,1265,1265,2014,5,2,1
9642,6293,avenal elementary,Kings,2015,17,1265,1265,2015,5,2,1
9643,6293,avenal elementary,Kings,2016,17,1265,1265,2016,5,2,1
9644,6293,avenal elementary,Kings,2017,17,1265,1265,2017,5,2,1
9645,6293,avenal elementary,Kings,2018,17,1265,1265,2018,5,2,1
9646,6293,avenal elementary,Kings,2019,17,1265,1265,2019,5,2,1
9647,6293,avenal elementary,Kings,2020,17,1265,1265,2020,5,2,1
9648,6293,avenal elementary,Kings,2021,17,1265,1265,2021,5,2,1
9649,6293,avenal elementary,Kings,2022,17,1265,1265,2022,5,2,1
9650,6299,bret harte elementary,Kings,2013,17,1266,1266,2013,5,2,1
9651,6299,bret harte elementary,Kings,2014,17,1266,1266,2014,5,2,1
9652,6299,bret harte elementary,Kings,2015,17,1266,1266,2015,5,2,1
9653,6299,bret harte elementary,Kings,2016,17,1266,1266,2016,5,2,1
9654,6299,bret harte elementary,Kings,2017,17,1266,1266,2017,5,2,1
9655,6299,bret harte elementary,Kings,2018,17,1266,1266,2018,5,2,1
9656,6299,bret harte elementary,Kings,2019,17,1266,1266,2019,5,2,1
9657,6299,bret harte elementary,Kings,2020,17,1266,1266,2020,5,2,1
9658,6299,bret harte elementary,Kings,2021,17,1266,1266,2021,5,2,1
9659,6299,bret harte elementary,Kings,2022,17,1266,1266,2022,5,2,1
9660,6308,california virtual academy @ kings,Kings,2013,17,1267,1267,2013,5,2,1
9661,6308,california virtual academy kings,Kings,2014,17,1267,1267,2014,5,2,1
9662,6308,california virtual academy kings,Kings,2015,17,1267,1267,2015,5,2,1
9663,6308,california virtual academy @ kings,Kings,2016,17,1267,1267,2016,5,2,1
9664,6308,california virtual academy at kings,Kings,2020,17,1267,1267,2020,5,2,1
9665,6308,california virtual academy at kings,Kings,2021,17,1267,1267,2021,5,2,1
9666,6308,california virtual academy at kings,Kings,2022,17,1267,1267,2022,5,2,1
9667,6310,central elementary,Kings,2013,17,1268,1268,2013,5,2,1
9668,6310,central elementary,Kings,2014,17,1268,1268,2014,5,2,1
9669,6310,central elementary,Kings,2015,17,1268,1268,2015,5,2,1
9670,6310,central elementary,Kings,2016,17,1268,1268,2016,5,2,1
9671,6310,central elementary,Kings,2017,17,1268,1268,2017,5,2,1
9672,6310,central elementary,Kings,2018,17,1268,1268,2018,5,2,1
9673,6310,central elementary,Kings,2019,17,1268,1268,2019,5,2,1
9674,6310,central elementary,Kings,2020,17,1268,1268,2020,5,2,1
9675,6310,central elementary,Kings,2021,17,1268,1268,2021,5,2,1
9676,6310,central elementary,Kings,2022,17,1268,1268,2022,5,2,1
9677,6311,cinnamon elementary,Kings,2013,17,1269,1269,2013,5,2,1
9678,6311,cinnamon elementary,Kings,2014,17,1269,1269,2014,5,2,1
9679,6311,cinnamon elementary,Kings,2015,17,1269,1269,2015,5,2,1
9680,6311,cinnamon elementary,Kings,2016,17,1269,1269,2016,5,2,1
9681,6311,cinnamon elementary,Kings,2017,17,1269,1269,2017,5,2,1
9682,6311,cinnamon elementary,Kings,2018,17,1269,1269,2018,5,2,1
9683,6311,cinnamon elementary,Kings,2019,17,1269,1269,2019,5,2,1
9684,6311,cinnamon elementary,Kings,2020,17,1269,1269,2020,5,2,1
9685,6311,cinnamon elementary,Kings,2021,17,1269,1269,2021,5,2,1
9686,6311,cinnamon elementary,Kings,2022,17,1269,1269,2022,5,2,1
9687,6326,freedom elementary,Kings,2022,17,1270,1270,2022,5,2,1
9688,6327,frontier elementary,Kings,2013,17,1271,1271,2013,5,2,1
9689,6327,frontier elementary,Kings,2014,17,1271,1271,2014,5,2,1
9690,6327,frontier elementary,Kings,2015,17,1271,1271,2015,5,2,1
9691,6327,frontier elementary,Kings,2016,17,1271,1271,2016,5,2,1
9692,6327,frontier elementary,Kings,2017,17,1271,1271,2017,5,2,1
9693,6327,frontier elementary,Kings,2018,17,1271,1271,2018,5,2,1
9694,6327,frontier elementary,Kings,2019,17,1271,1271,2019,5,2,1
9695,6327,frontier elementary,Kings,2020,17,1271,1271,2020,5,2,1
9696,6327,frontier elementary,Kings,2021,17,1271,1271,2021,5,2,1
9697,6327,frontier elementary,Kings,2022,17,1271,1271,2022,5,2,1
9698,6331,george washington elementary,Kings,2013,17,1272,1272,2013,5,2,1
9699,6331,george washington elementary,Kings,2014,17,1272,1272,2014,5,2,1
9700,6331,george washington elementary,Kings,2015,17,1272,1272,2015,5,2,1
9701,6331,george washington elementary,Kings,2016,17,1272,1272,2016,5,2,1
9702,6331,george washington elementary,Kings,2017,17,1272,1272,2017,5,2,1
9703,6331,george washington elementary,Kings,2018,17,1272,1272,2018,5,2,1
9704,6331,george washington elementary,Kings,2019,17,1272,1272,2019,5,2,1
9705,6331,george washington elementary,Kings,2020,17,1272,1272,2020,5,2,1
9706,6331,george washington elementary,Kings,2021,17,1272,1272,2021,5,2,1
9707,6331,george washington elementary,Kings,2022,17,1272,1272,2022,5,2,1
9708,6334,hamilton elementary,Kings,2013,17,1273,1273,2013,5,2,1
9709,6334,hamilton elementary,Kings,2014,17,1273,1273,2014,5,2,1
9710,6334,hamilton elementary,Kings,2015,17,1273,1273,2015,5,2,1
9711,6334,hamilton elementary,Kings,2016,17,1273,1273,2016,5,2,1
9712,6334,hamilton elementary,Kings,2017,17,1273,1273,2017,5,2,1
9713,6334,hamilton elementary,Kings,2018,17,1273,1273,2018,5,2,1
9714,6334,hamilton elementary,Kings,2019,17,1273,1273,2019,5,2,1
9715,6334,hamilton elementary,Kings,2020,17,1273,1273,2020,5,2,1
9716,6334,hamilton elementary,Kings,2021,17,1273,1273,2021,5,2,1
9717,6334,hamilton elementary,Kings,2022,17,1273,1273,2022,5,2,1
9718,6337,hanford christian school,Kings,2014,17,1274,1274,2014,5,2,1
9719,6337,hanford christian school,Kings,2015,17,1274,1274,2015,5,2,1
9720,6337,hanford christian school,Kings,2018,17,1274,1274,2018,5,2,1
9721,6337,hanford christian school,Kings,2021,17,1274,1274,2021,5,2,1
9722,6337,hanford christian school,Kings,2022,17,1274,1274,2022,5,2,1
9723,6350,island elementary,Kings,2013,17,1275,1275,2013,5,2,1
9724,6350,island elementary,Kings,2014,17,1275,1275,2014,5,2,1
9725,6350,island elementary,Kings,2015,17,1275,1275,2015,5,2,1
9726,6350,island elementary,Kings,2016,17,1275,1275,2016,5,2,1
9727,6350,island elementary,Kings,2017,17,1275,1275,2017,5,2,1
9728,6350,island elementary,Kings,2018,17,1275,1275,2018,5,2,1
9729,6350,island elementary,Kings,2019,17,1275,1275,2019,5,2,1
9730,6350,island elementary,Kings,2020,17,1275,1275,2020,5,2,1
9731,6350,island elementary,Kings,2021,17,1275,1275,2021,5,2,1
9732,6350,island elementary,Kings,2022,17,1275,1275,2022,5,2,1
9733,6354,jefferson elementary,Kings,2013,17,1276,1276,2013,5,2,1
9734,6354,jefferson elementary,Kings,2014,17,1276,1276,2014,5,2,1
9735,6355,jefferson academy,Kings,2019,17,1277,1277,2019,5,2,1
9736,6355,jefferson academy,Kings,2020,17,1277,1277,2020,5,2,1
9737,6355,jefferson academy,Kings,2021,17,1277,1277,2021,5,2,1
9738,6355,jefferson academy,Kings,2022,17,1277,1277,2022,5,2,1
9739,6356,jefferson charter academy,Kings,2015,17,1278,1278,2015,5,2,1
9740,6356,jefferson charter academy,Kings,2016,17,1278,1278,2016,5,2,1
9741,6356,jefferson charter academy,Kings,2017,17,1278,1278,2017,5,2,1
9742,6356,jefferson charter academy,Kings,2018,17,1278,1278,2018,5,2,1
9743,6360,joseph m. simas,Kings,2013,17,1279,1279,2013,5,2,1
9744,6360,joseph m. simas,Kings,2014,17,1279,1279,2014,5,2,1
9745,6360,joseph m. simas,Kings,2015,17,1279,1279,2015,5,2,1
9746,6360,joseph m. simas,Kings,2016,17,1279,1279,2016,5,2,1
9747,6360,joseph m. simas,Kings,2017,17,1279,1279,2017,5,2,1
9748,6360,joseph m. simas,Kings,2018,17,1279,1279,2018,5,2,1
9749,6360,joseph m. simas,Kings,2019,17,1279,1279,2019,5,2,1
9750,6360,joseph m. simas,Kings,2020,17,1279,1279,2020,5,2,1
9751,6360,joseph m. simas,Kings,2021,17,1279,1279,2021,5,2,1
9752,6360,joseph m. simas,Kings,2022,17,1279,1279,2022,5,2,1
9753,6363,kettleman city elementary,Kings,2013,17,1280,1280,2013,5,2,1
9754,6363,kettleman city elementary,Kings,2014,17,1280,1280,2014,5,2,1
9755,6363,kettleman city elementary,Kings,2015,17,1280,1280,2015,5,2,1
9756,6363,kettleman city elementary,Kings,2016,17,1280,1280,2016,5,2,1
9757,6363,kettleman city elementary,Kings,2017,17,1280,1280,2017,5,2,1
9758,6363,kettleman city elementary,Kings,2018,17,1280,1280,2018,5,2,1
9759,6363,kettleman city elementary,Kings,2019,17,1280,1280,2019,5,2,1
9760,6363,kettleman city elementary,Kings,2020,17,1280,1280,2020,5,2,1
9761,6363,kettleman city elementary,Kings,2021,17,1280,1280,2021,5,2,1
9762,6363,kettleman city elementary,Kings,2022,17,1280,1280,2022,5,2,1
9763,6366,kings christian,Kings,2013,17,1281,1281,2013,5,2,1
9764,6366,kings christian,Kings,2014,17,1281,1281,2014,5,2,1
9765,6366,kings christian,Kings,2015,17,1281,1281,2015,5,2,1
9766,6366,kings christian,Kings,2018,17,1281,1281,2018,5,2,1
9767,6366,kings christian,Kings,2020,17,1281,1281,2020,5,2,1
9768,6366,kings christian,Kings,2021,17,1281,1281,2021,5,2,1
9769,6366,kings christian,Kings,2022,17,1281,1281,2022,5,2,1
9770,6376,kings county special education,Kings,2013,17,1282,1282,2013,5,2,1
9771,6376,kings county special education,Kings,2014,17,1282,1282,2014,5,2,1
9772,6376,kings county special education,Kings,2015,17,1282,1282,2015,5,2,1
9773,6376,kings county special education,Kings,2016,17,1282,1282,2016,5,2,1
9774,6376,kings county special education,Kings,2019,17,1282,1282,2019,5,2,1
9775,6376,kings county special education,Kings,2020,17,1282,1282,2020,5,2,1
9776,6376,kings county special education,Kings,2021,17,1282,1282,2021,5,2,1
9777,6376,kings county special education,Kings,2022,17,1282,1282,2022,5,2,1
9778,6383,kings river-hardwick elementary,Kings,2013,17,1283,1283,2013,5,2,1
9779,6383,kings river-hardwick elementary,Kings,2014,17,1283,1283,2014,5,2,1
9780,6383,kings river-hardwick elementary,Kings,2015,17,1283,1283,2015,5,2,1
9781,6383,kings river-hardwick elementary,Kings,2016,17,1283,1283,2016,5,2,1
9782,6383,kings river-hardwick elementary,Kings,2017,17,1283,1283,2017,5,2,1
9783,6383,kings riverhardwick elementary,Kings,2018,17,1283,1283,2018,5,2,1
9784,6383,kings river-hardwick elementary,Kings,2019,17,1283,1283,2019,5,2,1
9785,6383,kings river-hardwick elementary,Kings,2020,17,1283,1283,2020,5,2,1
9786,6383,kings river-hardwick elementary,Kings,2021,17,1283,1283,2021,5,2,1
9787,6383,kings river-hardwick elementary,Kings,2022,17,1283,1283,2022,5,2,1
9788,6386,kit carson elementary,Kings,2013,17,1284,1284,2013,5,2,1
9789,6386,kit carson elementary,Kings,2014,17,1284,1284,2014,5,2,1
9790,6386,kit carson elementary,Kings,2015,17,1284,1284,2015,5,2,1
9791,6386,kit carson elementary,Kings,2016,17,1284,1284,2016,5,2,1
9792,6386,kit carson elementary,Kings,2017,17,1284,1284,2017,5,2,1
9793,6386,kit carson elementary,Kings,2018,17,1284,1284,2018,5,2,1
9794,6386,kit carson elementary,Kings,2019,17,1284,1284,2019,5,2,1
9795,6386,kit carson elementary,Kings,2020,17,1284,1284,2020,5,2,1
9796,6386,kit carson elementary,Kings,2021,17,1284,1284,2021,5,2,1
9797,6386,kit carson elementary,Kings,2022,17,1284,1284,2022,5,2,1
9798,6387,lakeside elementary,Kings,2013,17,1285,1285,2013,5,2,1
9799,6387,lakeside elementary,Kings,2014,17,1285,1285,2014,5,2,1
9800,6387,lakeside elementary,Kings,2015,17,1285,1285,2015,5,2,1
9801,6387,lakeside elementary,Kings,2016,17,1285,1285,2016,5,2,1
9802,6387,lakeside elementary,Kings,2017,17,1285,1285,2017,5,2,1
9803,6387,lakeside elementary,Kings,2018,17,1285,1285,2018,5,2,1
9804,6387,lakeside elementary,Kings,2019,17,1285,1285,2019,5,2,1
9805,6387,lakeside elementary,Kings,2020,17,1285,1285,2020,5,2,1
9806,6387,lakeside elementary,Kings,2022,17,1285,1285,2022,5,2,1
9807,6391,lee richmond elementary,Kings,2013,17,1286,1286,2013,5,2,1
9808,6391,lee richmond elementary,Kings,2014,17,1286,1286,2014,5,2,1
9809,6391,lee richmond elementary,Kings,2015,17,1286,1286,2015,5,2,1
9810,6391,lee richmond elementary,Kings,2016,17,1286,1286,2016,5,2,1
9811,6391,lee richmond elementary,Kings,2017,17,1286,1286,2017,5,2,1
9812,6391,lee richmond elementary,Kings,2018,17,1286,1286,2018,5,2,1
9813,6391,lee richmond elementary,Kings,2019,17,1286,1286,2019,5,2,1
9814,6391,lee richmond elementary,Kings,2020,17,1286,1286,2020,5,2,1
9815,6391,lee richmond elementary,Kings,2021,17,1286,1286,2021,5,2,1
9816,6391,lee richmond elementary,Kings,2022,17,1286,1286,2022,5,2,1
9817,6392,lemoore elementary,Kings,2013,17,1287,1287,2013,5,2,1
9818,6392,lemoore elementary,Kings,2014,17,1287,1287,2014,5,2,1
9819,6392,lemoore elementary,Kings,2015,17,1287,1287,2015,5,2,1
9820,6392,lemoore elementary,Kings,2016,17,1287,1287,2016,5,2,1
9821,6392,lemoore elementary,Kings,2017,17,1287,1287,2017,5,2,1
9822,6392,lemoore elementary,Kings,2018,17,1287,1287,2018,5,2,1
9823,6392,lemoore elementary,Kings,2019,17,1287,1287,2019,5,2,1
9824,6392,lemoore elementary,Kings,2020,17,1287,1287,2020,5,2,1
9825,6392,lemoore elementary,Kings,2021,17,1287,1287,2021,5,2,1
9826,6392,lemoore elementary,Kings,2022,17,1287,1287,2022,5,2,1
9827,6402,lincoln elementary,Kings,2013,17,1288,1288,2013,5,2,1
9828,6402,lincoln elementary,Kings,2014,17,1288,1288,2014,5,2,1
9829,6402,lincoln elementary,Kings,2015,17,1288,1288,2015,5,2,1
9830,6402,lincoln elementary,Kings,2016,17,1288,1288,2016,5,2,1
9831,6402,lincoln elementary,Kings,2017,17,1288,1288,2017,5,2,1
9832,6402,lincoln elementary,Kings,2018,17,1288,1288,2018,5,2,1
9833,6402,lincoln elementary,Kings,2019,17,1288,1288,2019,5,2,1
9834,6402,lincoln elementary,Kings,2020,17,1288,1288,2020,5,2,1
9835,6402,lincoln elementary,Kings,2021,17,1288,1288,2021,5,2,1
9836,6402,lincoln elementary,Kings,2022,17,1288,1288,2022,5,2,1
9837,6408,martin luther king jr. elementary,Kings,2013,17,1289,1289,2013,5,2,1
9838,6408,martin luther king jr. elementary,Kings,2014,17,1289,1289,2014,5,2,1
9839,6408,martin luther king jr. elementary,Kings,2015,17,1289,1289,2015,5,2,1
9840,6408,martin luther king jr. elementary,Kings,2016,17,1289,1289,2016,5,2,1
9841,6408,martin luther king jr. elementary,Kings,2017,17,1289,1289,2017,5,2,1
9842,6408,martin luther king jr. elementary,Kings,2018,17,1289,1289,2018,5,2,1
9843,6408,martin luther king jr. elementary,Kings,2019,17,1289,1289,2019,5,2,1
9844,6408,martin luther king jr. elementary,Kings,2020,17,1289,1289,2020,5,2,1
9845,6408,martin luther king jr. elementary,Kings,2021,17,1289,1289,2021,5,2,1
9846,6408,martin luther king jr. elementary,Kings,2022,17,1289,1289,2022,5,2,1
9847,6409,mary immaculate queen,Kings,2013,17,1290,1290,2013,5,2,1
9848,6409,mary immaculate queen,Kings,2014,17,1290,1290,2014,5,2,1
9849,6409,mary immaculate queen,Kings,2015,17,1290,1290,2015,5,2,1
9850,6412,meadow lane elementary,Kings,2013,17,1291,1291,2013,5,2,1
9851,6412,meadow lane elementary,Kings,2014,17,1291,1291,2014,5,2,1
9852,6412,meadow lane elementary,Kings,2015,17,1291,1291,2015,5,2,1
9853,6412,meadow lane elementary,Kings,2016,17,1291,1291,2016,5,2,1
9854,6412,meadow lane elementary,Kings,2017,17,1291,1291,2017,5,2,1
9855,6412,meadow lane elementary,Kings,2018,17,1291,1291,2018,5,2,1
9856,6412,meadow lane elementary,Kings,2019,17,1291,1291,2019,5,2,1
9857,6412,meadow lane elementary,Kings,2020,17,1291,1291,2020,5,2,1
9858,6412,meadow lane elementary,Kings,2021,17,1291,1291,2021,5,2,1
9859,6412,meadow lane elementary,Kings,2022,17,1291,1291,2022,5,2,1
9860,6415,monroe elementary,Kings,2013,17,1292,1292,2013,5,2,1
9861,6415,monroe elementary,Kings,2014,17,1292,1292,2014,5,2,1
9862,6415,monroe elementary,Kings,2015,17,1292,1292,2015,5,2,1
9863,6415,monroe elementary,Kings,2016,17,1292,1292,2016,5,2,1
9864,6415,monroe elementary,Kings,2017,17,1292,1292,2017,5,2,1
9865,6415,monroe elementary,Kings,2018,17,1292,1292,2018,5,2,1
9866,6415,monroe elementary,Kings,2019,17,1292,1292,2019,5,2,1
9867,6415,monroe elementary,Kings,2020,17,1292,1292,2020,5,2,1
9868,6415,monroe elementary,Kings,2021,17,1292,1292,2021,5,2,1
9869,6415,monroe elementary,Kings,2022,17,1292,1292,2022,5,2,1
9870,6422,p. w. engvall elementary,Kings,2013,17,1293,1293,2013,5,2,1
9871,6422,p. w. engvall elementary,Kings,2014,17,1293,1293,2014,5,2,1
9872,6422,p. w. engvall elementary,Kings,2015,17,1293,1293,2015,5,2,1
9873,6422,p. w. engvall elementary,Kings,2016,17,1293,1293,2016,5,2,1
9874,6422,p. w. engvall elementary,Kings,2017,17,1293,1293,2017,5,2,1
9875,6422,p. w. engvall elementary,Kings,2018,17,1293,1293,2018,5,2,1
9876,6422,p. w. engvall elementary,Kings,2019,17,1293,1293,2019,5,2,1
9877,6422,p. w. engvall elementary,Kings,2020,17,1293,1293,2020,5,2,1
9878,6422,p. w. engvall elementary,Kings,2021,17,1293,1293,2021,5,2,1
9879,6422,p. w. engvall elementary,Kings,2022,17,1293,1293,2022,5,2,1
9880,6426,pioneer elementary,Kings,2013,17,1294,1294,2013,5,2,1
9881,6426,pioneer elementary,Kings,2014,17,1294,1294,2014,5,2,1
9882,6426,pioneer elementary,Kings,2015,17,1294,1294,2015,5,2,1
9883,6426,pioneer elementary,Kings,2016,17,1294,1294,2016,5,2,1
9884,6426,pioneer elementary,Kings,2017,17,1294,1294,2017,5,2,1
9885,6426,pioneer elementary,Kings,2018,17,1294,1294,2018,5,2,1
9886,6426,pioneer elementary,Kings,2019,17,1294,1294,2019,5,2,1
9887,6426,pioneer elementary,Kings,2020,17,1294,1294,2020,5,2,1
9888,6426,pioneer elementary,Kings,2021,17,1294,1294,2021,5,2,1
9889,6426,pioneer elementary,Kings,2022,17,1294,1294,2022,5,2,1
9890,6433,r. j. neutra,Kings,2013,17,1295,1295,2013,5,2,1
9891,6433,r. j. neutra,Kings,2014,17,1295,1295,2014,5,2,1
9892,6433,r. j. neutra,Kings,2015,17,1295,1295,2015,5,2,1
9893,6433,r. j. neutra,Kings,2016,17,1295,1295,2016,5,2,1
9894,6433,r. j. neutra,Kings,2017,17,1295,1295,2017,5,2,1
9895,6433,r. j. neutra,Kings,2018,17,1295,1295,2018,5,2,1
9896,6433,r. j. neutra,Kings,2019,17,1295,1295,2019,5,2,1
9897,6433,r. j. neutra,Kings,2020,17,1295,1295,2020,5,2,1
9898,6433,r. j. neutra,Kings,2021,17,1295,1295,2021,5,2,1
9899,6433,r. j. neutra,Kings,2022,17,1295,1295,2022,5,2,1
9900,6440,roosevelt elementary,Kings,2013,17,1296,1296,2013,5,2,1
9901,6440,roosevelt elementary,Kings,2014,17,1296,1296,2014,5,2,1
9902,6440,roosevelt elementary,Kings,2015,17,1296,1296,2015,5,2,1
9903,6440,roosevelt elementary,Kings,2016,17,1296,1296,2016,5,2,1
9904,6440,roosevelt elementary,Kings,2017,17,1296,1296,2017,5,2,1
9905,6440,roosevelt elementary,Kings,2018,17,1296,1296,2018,5,2,1
9906,6440,roosevelt elementary,Kings,2019,17,1296,1296,2019,5,2,1
9907,6440,roosevelt elementary,Kings,2020,17,1296,1296,2020,5,2,1
9908,6440,roosevelt elementary,Kings,2021,17,1296,1296,2021,5,2,1
9909,6440,roosevelt elementary,Kings,2022,17,1296,1296,2022,5,2,1
9910,6445,st. rose / mccarthy catholic,Kings,2013,17,1297,1297,2013,5,2,1
9911,6445,st. rose mccarthy catholic,Kings,2014,17,1297,1297,2014,5,2,1
9912,6445,st. rose mccarthy catholic,Kings,2015,17,1297,1297,2015,5,2,1
9913,6445,st. rose / mccarthy catholic,Kings,2018,17,1297,1297,2018,5,2,1
9914,6446,stratford elementary,Kings,2013,17,1298,1298,2013,5,2,1
9915,6446,stratford elementary,Kings,2014,17,1298,1298,2014,5,2,1
9916,6446,stratford elementary,Kings,2015,17,1298,1298,2015,5,2,1
9917,6446,stratford elementary,Kings,2016,17,1298,1298,2016,5,2,1
9918,6446,stratford elementary,Kings,2017,17,1298,1298,2017,5,2,1
9919,6446,stratford elementary,Kings,2018,17,1298,1298,2018,5,2,1
9920,6446,stratford elementary,Kings,2019,17,1298,1298,2019,5,2,1
9921,6446,stratford elementary,Kings,2020,17,1298,1298,2020,5,2,1
9922,6446,stratford elementary,Kings,2021,17,1298,1298,2021,5,2,1
9923,6446,stratford elementary,Kings,2022,17,1298,1298,2022,5,2,1
9924,6450,tamarack elementary,Kings,2013,17,1299,1299,2013,5,2,1
9925,6450,tamarack elementary,Kings,2014,17,1299,1299,2014,5,2,1
9926,6450,tamarack elementary,Kings,2015,17,1299,1299,2015,5,2,1
9927,6450,tamarack elementary,Kings,2016,17,1299,1299,2016,5,2,1
9928,6450,tamarack elementary,Kings,2017,17,1299,1299,2017,5,2,1
9929,6450,tamarack elementary,Kings,2018,17,1299,1299,2018,5,2,1
9930,6450,tamarack elementary,Kings,2019,17,1299,1299,2019,5,2,1
9931,6450,tamarack elementary,Kings,2020,17,1299,1299,2020,5,2,1
9932,6450,tamarack elementary,Kings,2021,17,1299,1299,2021,5,2,1
9933,6450,tamarack elementary,Kings,2022,17,1299,1299,2022,5,2,1
9934,6456,western christian,Kings,2013,17,1300,1300,2013,5,2,1
9935,6468,burns valley,Lake,2013,18,1301,1301,2013,5,2,1
9936,6468,burns valley,Lake,2014,18,1301,1301,2014,5,2,1
9937,6468,burns valley,Lake,2015,18,1301,1301,2015,5,2,1
9938,6468,burns valley,Lake,2016,18,1301,1301,2016,5,2,1
9939,6468,burns valley,Lake,2017,18,1301,1301,2017,5,2,1
9940,6468,burns valley,Lake,2018,18,1301,1301,2018,5,2,1
9941,6468,burns valley,Lake,2019,18,1301,1301,2019,5,2,1
9942,6468,burns valley,Lake,2020,18,1301,1301,2020,5,2,1
9943,6468,burns valley,Lake,2021,18,1301,1301,2021,5,2,1
9944,6468,burns valley,Lake,2022,18,1301,1301,2022,5,2,1
9945,6479,cobb mountain elementary,Lake,2013,18,1302,1302,2013,5,2,1
9946,6479,cobb mountain elementary,Lake,2014,18,1302,1302,2014,5,2,1
9947,6479,cobb mountain elementary,Lake,2015,18,1302,1302,2015,5,2,1
9948,6479,cobb mountain elementary,Lake,2018,18,1302,1302,2018,5,2,1
9949,6479,cobb mountain elementary,Lake,2019,18,1302,1302,2019,5,2,1
